Road_Segment,Day_Type,Time_Slot,Traffic_Level,Weight,Latitude,Longitude
Ambekke Road,Thursday,5:51-6:00 PM,Low (Green),1,7.214344162,80.59723694
Ambekke Road,Thursday,5:51-6:00 PM,Low (Green),1,7.214272661,80.59674192
Ambekke Road,Thursday,5:51-6:00 PM,Low (Green),1,7.214069449,80.59605535
Ambekke Road,Thursday,5:51-6:00 PM,Low (Green),1,7.213871882,80.59538774
Ambekke Road,Thursday,5:51-6:00 PM,Low (Green),1,7.213623511,80.59478652
Ambekke Road,Thursday,5:51-6:00 PM,Low (Green),1,7.213299877,80.59453806
Ambekke Road,Thursday,5:51-6:00 PM,Low (Green),1,7.212711556,80.59419964
Ambekke Road,Thursday,5:51-6:00 PM,Low (Green),1,7.212429316,80.59384308
Ambekke Road,Thursday,5:51-6:00 PM,Low (Green),1,7.212406737,80.59385446
Ambekke Road,Thursday,5:51-6:00 PM,Low (Green),1,7.212711556,80.59421482
Ambekke Road,Thursday,5:51-6:00 PM,Low (Green),1,7.213351299,80.59460552
Ambekke Road,Thursday,5:51-6:00 PM,Low (Green),1,7.213780303,80.59517071
Ambekke Road,Thursday,5:51-6:00 PM,Low (Green),1,7.214073252,80.59618553
Ambekke Road,Thursday,6:01-6:25 PM,Low (Green),1,7.214274582,80.5968702
Ambekke Road,Thursday,6:01-6:25 PM,Low (Green),1,7.214411939,80.59744298
Ambekke Road,Thursday,6:01-6:25 PM,Low (Green),1,7.214654664,80.59798731
Ambekke Road,Thursday,6:01-6:25 PM,Low (Green),1,7.21468382,80.59797355
Ambekke Road,Thursday,6:01-6:25 PM,Low (Green),1,7.214344162,80.59723694
Ambekke Road,Thursday,6:01-6:25 PM,Low (Green),1,7.214272661,80.59674192
Ambekke Road,Thursday,6:01-6:25 PM,Low (Green),1,7.21468382,80.59797355
Ambekke Road,Thursday,6:01-6:25 PM,Low (Green),1,7.214344162,80.59723694
Ambekke Road,Thursday,6:01-6:25 PM,Low (Green),1,7.214272661,80.59674192
Ambekke Road,Thursday,6:01-6:25 PM,Low (Green),1,7.214069449,80.59605535
Ambekke Road,Thursday,6:01-6:25 PM,Low (Green),1,7.213871882,80.59538774
Ambekke Road,Thursday,6:01-6:25 PM,Low (Green),1,7.213623511,80.59478652
Ambekke Road,Thursday,6:01-6:25 PM,Low (Green),1,7.213299877,80.59453806
Ambekke Road,Thursday,6:01-6:25 PM,Low (Green),1,7.212711556,80.59419964
Ambekke Road,Thursday,6:01-6:25 PM,Low (Green),1,7.212429316,80.59384308
Ambekke Road,Thursday,6:01-6:25 PM,Low (Green),1,7.212406737,80.59385446
Ambekke Road,Thursday,6:01-6:25 PM,Low (Green),1,7.212711556,80.59421482
Ambekke Road,Thursday,6:01-6:25 PM,Low (Green),1,7.213351299,80.59460552
Ambekke Road,Thursday,6:01-6:25 PM,Low (Green),1,7.213780303,80.59517071
Ambekke Road,Thursday,6:26-6:35 PM,Low (Green),1,7.214073252,80.59618553
Ambekke Road,Thursday,6:36-7:10 PM,Low (Green),1,7.214274582,80.5968702
Ambekke Road,Thursday,6:36-7:10 PM,Low (Green),1,7.214411939,80.59744298
Ambekke Road,Thursday,6:36-7:10 PM,Low (Green),1,7.214654664,80.59798731
Ambekke Road,Thursday,7:11-10:00 PM,Low (Green),1,7.21468382,80.59797355
Ambekke Road,Thursday,7:11-10:00 PM,Low (Green),1,7.214344162,80.59723694
Ambekke Road,Thursday,7:11-10:00 PM,Low (Green),1,7.214272661,80.59674192
Ambekke Road,Thursday,7:11-10:00 PM,Low (Green),1,7.21468382,80.59797355
Ambekke Road,Thursday,7:11-10:00 PM,Low (Green),1,7.214344162,80.59723694
Ambekke Road,Thursday,7:11-10:00 PM,Low (Green),1,7.214272661,80.59674192
Ambekke Road,Thursday,7:11-10:00 PM,Low (Green),1,7.214069449,80.59605535
Ambekke Road,Thursday,7:11-10:00 PM,Low (Green),1,7.213871882,80.59538774
Ambekke Road,Thursday,7:11-10:00 PM,Low (Green),1,7.213623511,80.59478652
Ambekke Road,Thursday,7:11-10:00 PM,Low (Green),1,7.213299877,80.59453806
Ambekke Road,Thursday,7:11-10:00 PM,Low (Green),1,7.212711556,80.59419964
Ambekke Road,Thursday,7:11-10:00 PM,Low (Green),1,7.212429316,80.59384308
Ambekke Road,Thursday,7:11-10:00 PM,Low (Green),1,7.212406737,80.59385446
Ambekke Road,Thursday,7:11-10:00 PM,Low (Green),1,7.212711556,80.59421482
Ambekke Road,Thursday,7:11-10:00 PM,Low (Green),1,7.213351299,80.59460552
Ambekke Road,Thursday,7:11-10:00 PM,Low (Green),1,7.213780303,80.59517071
Ambekke Road,Thursday,7:11-10:00 PM,Low (Green),1,7.214073252,80.59618553
Ambekke Road,Thursday,7:11-10:00 PM,Low (Green),1,7.214274582,80.5968702
Ambekke Road,Thursday,7:11-10:00 PM,Low (Green),1,7.214411939,80.59744298
Ambekke Road,Thursday,7:11-10:00 PM,Low (Green),1,7.214654664,80.59798731
Ambekke Road,Thursday,7:11-10:00 PM,Low (Green),1,7.21468382,80.59797355
Ambekke Road,Thursday,7:11-10:00 PM,Low (Green),1,7.214344162,80.59723694
Ambekke Road,Thursday,7:11-10:00 PM,Low (Green),1,7.214272661,80.59674192
Kalugamuwa Road,Thursday,6:00-11:50 AM,Low (Green),1,7.214504137,80.59818835
Kalugamuwa Road,Thursday,6:00-11:50 AM,Low (Green),1,7.214468386,80.59833439
Kalugamuwa Road,Thursday,6:00-11:50 AM,Low (Green),1,7.214336675,80.59848801
Kalugamuwa Road,Thursday,6:00-11:50 AM,Low (Green),1,7.214319527,80.59857457
Kalugamuwa Road,Thursday,6:00-11:50 AM,Low (Green),1,7.214332184,80.59860487
Kalugamuwa Road,Thursday,6:00-11:50 AM,Low (Green),1,7.214335349,80.5987181
Kalugamuwa Road,Thursday,6:00-11:50 AM,Low (Green),1,7.214399256,80.59936046
Kalugamuwa Road,Thursday,11:51-12:10 PM,Moderate (Orange),2,7.214504137,80.59818835
Kalugamuwa Road,Thursday,11:51-12:10 PM,Moderate (Orange),2,7.214468386,80.59833439
Kalugamuwa Road,Thursday,11:51-12:10 PM,Moderate (Orange),2,7.214336675,80.59848801
Kalugamuwa Road,Thursday,11:51-12:10 PM,Moderate (Orange),2,7.214319527,80.59857457
Kalugamuwa Road,Thursday,11:51-12:10 PM,Moderate (Orange),2,7.214332184,80.59860487
Kalugamuwa Road,Thursday,11:51-12:10 PM,Moderate (Orange),2,7.214335349,80.5987181
Kalugamuwa Road,Thursday,11:51-12:10 PM,Moderate (Orange),2,7.214399256,80.59936046
Kalugamuwa Road,Thursday,12:11-4:00 PM,Low (Green),1,7.214504137,80.59818835
Kalugamuwa Road,Thursday,12:11-4:00 PM,Low (Green),1,7.214468386,80.59833439
Kalugamuwa Road,Thursday,12:11-4:00 PM,Low (Green),1,7.214336675,80.59848801
Kalugamuwa Road,Thursday,12:11-4:00 PM,Low (Green),1,7.214319527,80.59857457
Kalugamuwa Road,Thursday,12:11-4:00 PM,Low (Green),1,7.214332184,80.59860487
Kalugamuwa Road,Thursday,12:11-4:00 PM,Low (Green),1,7.214335349,80.5987181
Kalugamuwa Road,Thursday,12:11-4:00 PM,Low (Green),1,7.214399256,80.59936046
Kalugamuwa Road,Thursday,4:01-5:50 PM,Moderate (Orange),2,7.214504137,80.59818835
Kalugamuwa Road,Thursday,4:01-5:50 PM,Moderate (Orange),2,7.214468386,80.59833439
Kalugamuwa Road,Thursday,4:01-5:50 PM,Moderate (Orange),2,7.214336675,80.59848801
Kalugamuwa Road,Thursday,4:01-5:50 PM,Moderate (Orange),2,7.214319527,80.59857457
Kalugamuwa Road,Thursday,4:01-5:50 PM,Moderate (Orange),2,7.214332184,80.59860487
Kalugamuwa Road,Thursday,4:01-5:50 PM,Moderate (Orange),2,7.214335349,80.5987181
Kalugamuwa Road,Thursday,4:01-5:50 PM,Moderate (Orange),2,7.214399256,80.59936046
Kalugamuwa Road,Thursday,5:55-10:00 PM,Low (Green),1,7.214504137,80.59818835
Kalugamuwa Road,Thursday,5:55-10:00 PM,Low (Green),1,7.214468386,80.59833439
Kalugamuwa Road,Thursday,5:55-10:00 PM,Low (Green),1,7.214336675,80.59848801
Kalugamuwa Road,Thursday,5:55-10:00 PM,Low (Green),1,7.214319527,80.59857457
Kalugamuwa Road,Thursday,5:55-10:00 PM,Low (Green),1,7.214332184,80.59860487
Kalugamuwa Road,Thursday,5:55-10:00 PM,Low (Green),1,7.214335349,80.5987181
Kalugamuwa Road,Thursday,5:55-10:00 PM,Low (Green),1,7.214399256,80.59936046
Kalugamuwa Road,Thursday,5:55-10:00 PM,Low (Green),1,7.214504137,80.59818835
Kalugamuwa Road,Thursday,5:55-10:00 PM,Low (Green),1,7.214468386,80.59833439
Kalugamuwa Road,Thursday,5:55-10:00 PM,Low (Green),1,7.214336675,80.59848801
Kalugamuwa Road,Thursday,5:55-10:00 PM,Low (Green),1,7.214319527,80.59857457
Kalugamuwa Road,Thursday,5:55-10:00 PM,Low (Green),1,7.214332184,80.59860487
Kalugamuwa Road,Thursday,5:55-10:00 PM,Low (Green),1,7.214335349,80.5987181
Kalugamuwa Road,Thursday,5:55-10:00 PM,Low (Green),1,7.214399256,80.59936046
Kalugamuwa Road,Thursday,5:55-10:00 PM,Low (Green),1,7.214504137,80.59818835
Kalugamuwa Road,Thursday,5:55-10:00 PM,Low (Green),1,7.214468386,80.59833439
Kalugamuwa Road,Thursday,5:55-10:00 PM,Low (Green),1,7.214336675,80.59848801
Kalugamuwa Road,Thursday,5:55-10:00 PM,Low (Green),1,7.214319527,80.59857457
Kalugamuwa Road,Thursday,5:55-10:00 PM,Low (Green),1,7.214332184,80.59860487
Kalugamuwa Road,Thursday,5:55-10:00 PM,Low (Green),1,7.214335349,80.5987181
Kalugamuwa Road,Thursday,5:55-10:00 PM,Low (Green),1,7.214399256,80.59936046
Kalugamuwa Road,Thursday,5:55-10:00 PM,Low (Green),1,7.214504137,80.59818835
Kalugamuwa Road,Thursday,5:55-10:00 PM,Low (Green),1,7.214468386,80.59833439
Kalugamuwa Road,Thursday,5:55-10:00 PM,Low (Green),1,7.214336675,80.59848801
Kalugamuwa Road,Thursday,5:55-10:00 PM,Low (Green),1,7.214319527,80.59857457
Kalugamuwa Road,Thursday,5:55-10:00 PM,Low (Green),1,7.214332184,80.59860487
Kalugamuwa Road,Thursday,5:55-10:00 PM,Low (Green),1,7.214335349,80.5987181
Kalugamuwa Road,Thursday,5:55-10:00 PM,Low (Green),1,7.214399256,80.59936046
Geliioya Junction,Friday,6:00-10:40 AM,Low (Green),1,7.214961201,80.59797181
Geliioya Junction,Friday,6:00-10:40 AM,Low (Green),1,7.21467255,80.59801016
Geliioya Junction,Friday,6:00-10:40 AM,Low (Green),1,7.214325826,80.59820174
Geliioya Junction,Friday,6:00-10:40 AM,Low (Green),1,7.213644938,80.59831287
Geliioya Junction,Friday,11:00-11:05 AM,Moderate (Orange),2,7.215444406,80.59799386
Geliioya Junction,Friday,11:07-11:10 AM,Moderate (Orange),2,7.214744454,80.59803179
Geliioya Junction,Friday,11:20-11:30 AM,Moderate (Orange),2,7.215428641,80.597985
Geliioya Junction,Friday,11:20-11:30 AM,Moderate (Orange),2,7.215101121,80.59799616
Geliioya Junction,Friday,11:20-11:30 AM,Moderate (Orange),2,7.21485565,80.59800589
Geliioya Junction,Friday,11:35-11:40 AM,Moderate (Orange),2,7.214821653,80.59802234
Geliioya Junction,Friday,11:35-11:40 AM,Moderate (Orange),2,7.214821653,81.59802234
Geliioya Junction,Friday,11:35-11:40 AM,Moderate (Orange),2,7.214821653,82.59802234
Geliioya Junction,Friday,11:40-11:55 AM,Moderate (Orange),2,7.214821653,83.59802234
Geliioya Junction,Friday,11:55-12:00 AM,Moderate (Orange),2,7.214649196,80.59805004
Geliioya Junction,Friday,12:05-12:15 AM,Moderate (Orange),2,7.214387316,80.59820314
Geliioya Junction,Friday,12:05-12:15 AM,Moderate (Orange),2,7.214029813,80.59830746
Geliioya Junction,Friday,12:05-12:15 AM,Moderate (Orange),2,7.214467756,80.59813744
Geliioya Junction,Friday,12:05-12:15 AM,Moderate (Orange),2,7.214266813,80.59823313
Geliioya Junction,Friday,12:05-12:15 AM,Moderate (Orange),2,7.214010816,80.59828326
Geliioya Junction,Friday,12:05-12:15 AM,Low (Green),1,7.214669373,80.59800416
Geliioya Junction,Friday,12:05-12:15 AM,Low (Green),1,7.214883875,80.5979795
Geliioya Junction,Friday,12:16-3:30 PM,Low (Green),1,7.214961201,80.59797181
Geliioya Junction,Friday,12:16-3:30 PM,Low (Green),1,7.21467255,80.59801016
Geliioya Junction,Friday,12:16-3:30 PM,Low (Green),1,7.214325826,80.59820174
Geliioya Junction,Friday,12:16-3:30 PM,Low (Green),1,7.213644938,80.59831287
Geliioya Junction,Friday,3:30-3:40 PM,High (Red),3,7.214475611,80.59813377
Geliioya Junction,Friday,3:30-3:40 PM,High (Red),3,7.214258847,80.59824382
Geliioya Junction,Friday,3:30-3:40 PM,High (Red),3,7.214008319,80.59828829
Geliioya Junction,Friday,3:45-3:50 PM,Low (Green),1,7.214017229,80.59829507
Geliioya Junction,Friday,3:45-3:50 PM,Low (Green),1,7.214270078,80.59825898
Geliioya Junction,Friday,3:45-3:50 PM,Low (Green),1,7.214491601,80.598162
Geliioya Junction,Friday,3:45-3:50 PM,Low (Green),1,7.214675084,80.59803344
Geliioya Junction,Friday,3:45-3:50 PM,Low (Green),1,7.215254787,80.59799213
Geliioya Junction,Friday,3:55-4:15 PM,High (Red),3,7.214671989,80.59802758
Geliioya Junction,Friday,3:55-4:15 PM,Moderate (Orange),2,7.214596817,80.59806714
Geliioya Junction,Friday,3:55-4:15 PM,High (Red),3,7.214498361,80.59814426
Geliioya Junction,Friday,3:55-4:15 PM,High (Red),3,7.214477438,80.59813033
Geliioya Junction,Friday,3:55-4:15 PM,High (Red),3,7.214486932,80.59815744
Geliioya Junction,Friday,3:55-4:15 PM,High (Red),3,7.214257509,80.59824037
Geliioya Junction,Friday,3:55-4:15 PM,High (Red),3,7.21426542,80.59825951
Geliioya Junction,Friday,3:55-4:15 PM,High (Red),3,7.214012264,80.59828184
Geliioya Junction,Friday,3:55-4:15 PM,High (Red),3,7.214020175,80.59830417
Geliioya Junction,Friday,3:55-4:15 PM,Moderate (Orange),2,7.214017011,80.59830736
Geliioya Junction,Friday,3:55-4:15 PM,Low (Green),1,7.214678902,80.5980149
Geliioya Junction,Friday,3:55-4:15 PM,Low (Green),1,7.215314019,80.59794741
Geliioya Junction,Friday,3:55-4:15 PM,Low (Green),1,7.213818539,80.59829901
Geliioya Junction,Friday,3:55-4:15 PM,Low (Green),1,7.213252629,80.59833941
Geliioya Junction,Friday,3:55-4:15 PM,Low (Green),1,7.213252629,81.59833941
Geliioya Junction,Friday,4:15-4:45 PM,High (Red),3,7.214526935,80.59813538
Geliioya Junction,Friday,4:15-4:45 PM,High (Red),3,7.214468393,80.59813002
Geliioya Junction,Friday,4:15-4:45 PM,Moderate (Orange),2,7.214274142,80.59822121
Geliioya Junction,Friday,4:15-4:45 PM,High (Red),3,7.214090535,80.59827486
Geliioya Junction,Friday,4:15-4:45 PM,High (Red),3,7.213800488,80.59829631
Geliioya Junction,Friday,4:15-4:45 PM,High (Red),3,7.213441256,80.5983285
Geliioya Junction,Friday,4:15-4:45 PM,High (Red),3,7.212758668,80.59850423
Geliioya Junction,Friday,4:15-4:45 PM,Low (Green),1,7.214662877,80.59799905
Geliioya Junction,Friday,4:15-4:45 PM,Low (Green),1,7.214464542,80.59817379
Geliioya Junction,Friday,4:15-4:45 PM,Low (Green),1,7.214089768,80.59829957
Geliioya Junction,Friday,4:15-4:45 PM,Low (Green),1,7.213800003,80.59832802
Geliioya Junction,Friday,4:15-4:45 PM,Low (Green),1,7.213291663,80.59837839
Geliioya Junction,Friday,4:15-4:45 PM,Low (Green),1,7.212567762,80.59859723
Geliioya Junction,Friday,4:15-4:45 PM,Low (Green),1,7.214661086,80.59800563
Geliioya Junction,Friday,4:50-4:55 PM,High (Red),3,7.214667799,80.59803946
Geliioya Junction,Friday,4:50-4:55 PM,High (Red),3,7.214499979,80.59811389
Geliioya Junction,Friday,4:50-4:55 PM,High (Red),3,7.214517879,80.59814546
Geliioya Junction,Friday,4:50-4:55 PM,Low (Green),1,7.215008471,80.59797487
Geliioya Junction,Friday,4:50-4:55 PM,Low (Green),1,7.214950293,80.59800419
Geliioya Junction,Friday,4:50-4:55 PM,Low (Green),1,7.214706395,80.59800194
Geliioya Junction,Friday,4:50-4:55 PM,Low (Green),1,7.214722058,80.598029
Geliioya Junction,Friday,4:50-4:55 PM,Low (Green),1,7.214486334,80.59815632
Geliioya Junction,Friday,4:50-4:55 PM,Low (Green),1,7.214272733,80.5982552
Geliioya Junction,Friday,4:50-4:55 PM,Low (Green),1,7.214034717,80.59829944
Geliioya Junction,Friday,4:50-4:55 PM,Low (Green),1,7.213931604,80.59830815
Geliioya Junction,Friday,4:50-4:55 PM,Low (Green),1,7.213470887,80.59834354
Geliioya Junction,Friday,4:50-4:55 PM,Low (Green),1,7.212364815,80.59863804
Geliioya Junction,Friday,4:50-4:55 PM,High (Red),4,7.214012202,80.59828394
Geliioya Junction,Friday,4:50-4:55 PM,High (Red),4,7.214205018,80.59825371
Geliioya Junction,Friday,4:50-4:55 PM,High (Red),4,7.214254415,80.59824344
Geliioya Junction,Friday,4:50-4:55 PM,High (Red),4,7.214342893,80.59820522
Geliioya Junction,Friday,4:50-4:55 PM,High (Red),4,7.214479933,80.59814152
Geliioya Junction,Friday,4:50-4:55 PM,High (Red),4,7.214479933,81.59814152
Geliioya Junction,Friday,4:56-5:05 PM,Moderate (Orange),2,7.214930567,80.59799689
Geliioya Junction,Friday,4:56-5:05 PM,High (Red),3,7.214792196,80.59801969
Geliioya Junction,Friday,4:56-5:05 PM,High (Red),3,7.214679105,80.59802371
Geliioya Junction,Friday,4:56-5:05 PM,Moderate (Orange),2,7.214592623,80.59806998
Geliioya Junction,Friday,4:56-5:05 PM,High (Red),3,7.214495498,80.59814575
Geliioya Junction,Friday,4:56-5:05 PM,High (Red),3,7.214667796,80.59801634
Geliioya Junction,Friday,4:56-5:05 PM,Moderate (Orange),2,7.214587966,80.59805791
Geliioya Junction,Friday,4:56-5:05 PM,High (Red),3,7.21448818,80.59813838
Geliioya Junction,Friday,4:56-5:05 PM,High (Red),3,7.214357127,80.59819738
Geliioya Junction,Friday,4:56-5:05 PM,High (Red),3,7.214262662,80.59824633
Geliioya Junction,Friday,4:56-5:05 PM,High (Red),3,7.214063089,80.5982812
Geliioya Junction,Friday,4:56-5:05 PM,High (Red),3,7.213389318,80.59832943
Geliioya Junction,Friday,4:56-5:05 PM,Low (Green),1,7.214934498,80.59798142
Geliioya Junction,Friday,4:56-5:05 PM,Low (Green),1,7.21479241,80.59800398
Geliioya Junction,Friday,4:56-5:05 PM,Low (Green),1,7.214685006,80.59800736
Geliioya Junction,Friday,4:56-5:05 PM,Low (Green),1,7.214493116,80.59814834
Geliioya Junction,Friday,4:56-5:05 PM,Low (Green),1,7.21428556,80.59824423
Geliioya Junction,Friday,4:56-5:05 PM,Low (Green),1,7.214004827,80.5983019
Geliioya Junction,Friday,4:56-5:05 PM,Low (Green),1,7.21383785,80.59831799
Geliioya Junction,Friday,5:06-5:15 PM,High (Red),3,7.214925866,80.5980028
Geliioya Junction,Friday,5:06-5:15 PM,High (Red),3,7.214794966,80.5980231
Geliioya Junction,Friday,5:06-5:15 PM,High (Red),3,7.214680848,80.59802761
Geliioya Junction,Friday,5:06-5:15 PM,High (Red),3,7.214596938,80.59807046
Geliioya Junction,Friday,5:06-5:15 PM,High (Red),3,7.214502959,80.59814715
Geliioya Junction,Friday,5:06-5:15 PM,Moderate (Orange),2,7.214665185,80.59801295
Geliioya Junction,Friday,5:06-5:15 PM,High (Red),3,7.214487296,80.59813023
Geliioya Junction,Friday,5:06-5:15 PM,High (Red),3,7.214270248,80.59823511
Geliioya Junction,Friday,5:06-5:15 PM,High (Red),3,7.214016281,80.59827796
Geliioya Junction,Friday,5:06-5:15 PM,High (Red),3,7.213752858,80.59830072
Geliioya Junction,Friday,5:06-5:15 PM,High (Red),3,7.21374345,80.59830262
Geliioya Junction,Friday,5:06-5:15 PM,High (Red),3,7.213452415,80.59833358
Geliioya Junction,Friday,5:06-5:15 PM,High (Red),3,7.212939773,80.59844682
Geliioya Junction,Friday,5:06-5:15 PM,High (Red),3,7.21240199,80.59858593
Geliioya Junction,Friday,5:06-5:15 PM,Low (Green),1,7.214934498,80.59798142
Geliioya Junction,Friday,5:06-5:15 PM,Low (Green),1,7.21479241,80.59800398
Geliioya Junction,Friday,5:06-5:15 PM,Low (Green),1,7.214685006,80.59800736
Geliioya Junction,Friday,5:06-5:15 PM,Low (Green),1,7.214493116,80.59814834
Geliioya Junction,Friday,5:06-5:15 PM,Low (Green),1,7.21428556,80.59824423
Geliioya Junction,Friday,5:06-5:15 PM,Low (Green),1,7.214004827,80.5983019
Geliioya Junction,Friday,5:06-5:15 PM,Low (Green),1,7.21383785,80.59831799
Geliioya Junction,Friday,5:16-5:25 PM,High (Red),4,7.214012202,80.59828394
Geliioya Junction,Friday,5:16-5:25 PM,High (Red),4,7.214205018,80.59825371
Geliioya Junction,Friday,5:16-5:25 PM,High (Red),4,7.214254415,80.59824344
Geliioya Junction,Friday,5:16-5:25 PM,High (Red),4,7.214342893,80.59820522
Geliioya Junction,Friday,5:16-5:25 PM,High (Red),4,7.214479933,80.59814152
Geliioya Junction,Friday,5:16-5:25 PM,High (Red),4,7.214479933,81.59814152
Geliioya Junction,Friday,5:26-5:50 PM,High (Red),3,7.215497326,80.59798525
Geliioya Junction,Friday,5:26-5:50 PM,High (Red),3,7.214949167,80.598
Geliioya Junction,Friday,5:26-5:50 PM,Moderate (Orange),2,7.214804144,80.59802146
Geliioya Junction,Friday,5:26-5:50 PM,High (Red),3,7.214487488,80.59815691
Geliioya Junction,Friday,5:26-5:50 PM,High (Red),3,7.214273279,80.59825749
Geliioya Junction,Friday,5:26-5:50 PM,High (Red),3,7.214012504,80.59830443
Geliioya Junction,Friday,5:26-5:50 PM,High (Red),4,7.214012202,80.59828394
Geliioya Junction,Friday,5:26-5:50 PM,High (Red),4,7.214205018,80.59825371
Geliioya Junction,Friday,5:26-5:50 PM,High (Red),4,7.214254415,80.59824344
Geliioya Junction,Friday,5:26-5:50 PM,High (Red),4,7.214342893,80.59820522
Geliioya Junction,Friday,5:26-5:50 PM,High (Red),4,7.214479933,80.59814152
Geliioya Junction,Friday,5:26-5:50 PM,High (Red),4,7.214479933,81.59814152
Geliioya Junction,Friday,5:26-5:50 PM,High (Red),3,7.213980329,80.59828248
Geliioya Junction,Friday,5:26-5:50 PM,Moderate (Orange),2,7.213364987,80.59833661
Geliioya Junction,Friday,5:26-5:50 PM,High (Red),3,7.212525883,80.59857118
Geliioya Junction,Friday,5:26-5:50 PM,High (Red),3,7.211857721,80.59861057
Geliioya Junction,Friday,5:26-5:50 PM,High (Red),3,7.214500987,80.59812354
Geliioya Junction,Friday,5:26-5:50 PM,High (Red),3,7.214668808,80.59800851
Geliioya Junction,Friday,5:26-5:50 PM,High (Red),3,7.214879142,80.5979837
Geliioya Junction,Friday,5:26-5:50 PM,Low (Green),1,7.215501989,80.59795908
Geliioya Junction,Friday,5:26-5:50 PM,Low (Green),1,7.214961813,80.59796981
Geliioya Junction,Friday,5:26-5:50 PM,Low (Green),1,7.214786188,80.59802881
Geliioya Junction,Friday,5:26-5:50 PM,Low (Green),1,7.214645157,80.59805564
Geliioya Junction,Friday,5:26-5:50 PM,Low (Green),1,7.214512108,80.59813878
Geliioya Junction,Friday,5:26-5:50 PM,Low (Green),1,7.213985235,80.59831313
Geliioya Junction,Friday,5:26-5:50 PM,Low (Green),1,7.213335956,80.59836543
Geliioya Junction,Friday,5:26-5:50 PM,Low (Green),1,7.212720791,80.59854404
Geliioya Junction,Friday,5:26-5:50 PM,Low (Green),1,7.212259843,80.59863365
Geliioya Junction,Friday,5:51-6:00 PM,Moderate (Orange),2,7.214468666,80.59813629
Geliioya Junction,Friday,5:51-6:00 PM,Moderate (Orange),2,7.213749897,80.5982956
Geliioya Junction,Friday,5:51-6:00 PM,High (Red),3,7.213302077,80.59833733
